job_uid,skill_raw,skill_normalized,skill_source
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,PASS,pass,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,INSPECT,inspect,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Radio,radio,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Inventory,inventory,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Communication,communication,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Adobe AIR,adobe air,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,SAFE,safe,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Power Tools,power tools,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Soldering,soldering,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Internet,internet,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Switches,switches,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Repair,repair,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Preventive Maintenance,preventive maintenance,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Energy,energy,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Management,management,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Mechanical Engineering,mechanical engineering,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Electrical Engineering,electrical engineering,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Mentorship,mentorship,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Policies and Procedures,policies and procedures,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Reporting,reporting,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Training,training,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Supervision,supervision,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Licensing,licensing,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,SAP BASIS,sap basis,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Law,law,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Art,art,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Hospitality,hospitality,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Brand,brand,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,Instructional Design,instructional design,skills
dice_c39f147c-f605-45be-88a0-d01dcb8bc04c,FOCUS,focus,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,Streamlit,streamlit,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,python,python,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,Selenium,selenium,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,RestAssured,restassured,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,TestNG,testng,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,RESTAPIs,restapis,skills
dice_6bbf27c9-2449-40cf-8fd9-a58c61a478bd,WebServices,webservices,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Mechanical Engineering,mechanical engineering,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Production Engineering,production engineering,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Documentation,documentation,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Systems Design,systems design,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Design Documentation,design documentation,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Collaboration,collaboration,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Project Management,project management,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Scheduling,scheduling,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,IT Risk Management,it risk management,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,IT Risk,it risk,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Design Review,design review,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Science,science,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,CATIA,catia,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,ENOVIA,enovia,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Communication,communication,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Presentations,presentations,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Leadership,leadership,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Testing,testing,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Health Insurance,health insurance,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Insurance,insurance,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Regulatory Compliance,regulatory compliance,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Security Clearance,security clearance,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,SAFE,safe,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Recruiting,recruiting,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Fraud,fraud,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Military,military,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Law,law,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Privacy,privacy,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,English,english,skills
dice_cfc0f437-b576-42f9-8fe5-36bb4fe571c5,Spanish,spanish,skills
dice_a83155cf-8d7b-4535-b29a-66d585c2a560,Civil Engineer,civil engineer,skills
dice_a83155cf-8d7b-4535-b29a-66d585c2a560,Survey Project Manager,survey project manager,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,QNXT,qnxt,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Business Rules,business rules,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Database,database,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,System Requirements,system requirements,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Payment Systems,payment systems,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Collaboration,collaboration,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Test Plans,test plans,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Intranet,intranet,skills
dice_797858cc-30de-4fd8-b487-7c56acd317b1,Health Care,health care,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Network,network,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Technical Support,technical support,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Technical Training,technical training,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Conflict Resolution,conflict resolution,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Problem Solving,problem solving,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Management,management,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Product Support,product support,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Effective Communication,effective communication,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Presentations,presentations,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Adobe AIR,adobe air,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Power Tools,power tools,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Optical Fiber,optical fiber,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Workday,workday,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Testing,testing,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Organizational Skills,organizational skills,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Mechanical Engineering,mechanical engineering,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Schematics,schematics,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,IT Operations,it operations,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Repair,repair,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Electrical Engineering,electrical engineering,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Communication,communication,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Information Technology,information technology,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Productivity,productivity,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Access Control,access control,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,HVAC,hvac,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Microsoft,microsoft,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,SAP,sap,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Microsoft Word,microsoft word,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Microsoft Excel,microsoft excel,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Microsoft PowerPoint,microsoft powerpoint,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Field Service,field service,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Training,training,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Sales,sales,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Marketing,marketing,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Customer Service,customer service,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,People Skills,people skills,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Fraud,fraud,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Recruiting,recruiting,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Finance,finance,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,SAP BASIS,sap basis,skills
dice_40a70e96-4ec1-4645-bae6-49668451afe1,Military,military,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,CaliberRM,caliberrm,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Productivity,productivity,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Microsoft Excel,microsoft excel,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Performance Management,performance management,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Project Management,project management,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Preventive Maintenance,preventive maintenance,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Logistics,logistics,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Health Insurance,health insurance,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Life Insurance,life insurance,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Inventory,inventory,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Customer Service,customer service,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Regulatory Compliance,regulatory compliance,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Backup,backup,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Warehouse Management,warehouse management,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Mobile Devices,mobile devices,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Supervision,supervision,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Communication,communication,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Warehouse,warehouse,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Supply Chain Management,supply chain management,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Management,management,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Change Data Capture,change data capture,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,PASS,pass,skills
dice_c3deb68e-16c5-491e-ac66-25345d294b69,Privacy,privacy,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,Business Intelligence,business intelligence,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,5+ years of experience in Data Warehousing,5+ years of experience in data warehousing,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,3+ Years in BI development leveraging the Microsoft SQL Server,3+ years in bi development leveraging the microsoft sql server,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,Needs to be an expert in T-SQL,needs to be an expert in t-sql,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,5+ Years in SSIS and use of Stored Procedures,5+ years in ssis and use of stored procedures,skills
dice_a495e570-bacf-4f95-958c-38711c94c977,2+ Years of experience in Power BI,2+ years of experience in power bi,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,POP,pop,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Decision-making,decision-making,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Testing,testing,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Data Management,data management,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Distribution,distribution,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Data Analysis,data analysis,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Database,database,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Mentorship,mentorship,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Coaching,coaching,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Clarity,clarity,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Regulatory Reporting,regulatory reporting,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Project Documentation,project documentation,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Service Level,service level,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Enterprise Information Management,enterprise information management,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Strategic Analysis,strategic analysis,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Financial Analysis,financial analysis,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Interfaces,interfaces,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Team Leadership,team leadership,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Microsoft Excel,microsoft excel,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,SQL,sql,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Microsoft Power BI,microsoft power bi,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Reporting,reporting,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,RDBMS,rdbms,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Software Development Methodology,software development methodology,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Finance,finance,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Economics,economics,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Mathematics,mathematics,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Computer Science,computer science,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Information Systems,information systems,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Supervision,supervision,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Program Evaluation,program evaluation,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Management,management,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Python,python,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,PySpark,pyspark,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Communication,communication,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Presentations,presentations,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Analytics,analytics,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Intranet,intranet,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Health Care,health care,skills
dice_759db0f3-c34f-4bd1-adec-05b8424cda59,Access Control,access control,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Investments,investments,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,IT Infrastructure,it infrastructure,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Real-time,real-time,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Science,science,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Cross-functional Team,cross-functional team,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Large Language Models (LLMs),large language models (llms),skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Evaluation,evaluation,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Open Source,open source,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,SaaS,saas,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,PyTorch,pytorch,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Scalability,scalability,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Roadmaps,roadmaps,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Banking,banking,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Publications,publications,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,ROOT,root,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Articulate,articulate,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Clarity,clarity,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Mathematics,mathematics,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Optimization,optimization,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Scala,scala,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Amazon Web Services,amazon web services,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Google Cloud,google cloud,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Google Cloud Platform,google cloud platform,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Microsoft Azure,microsoft azure,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Cloud Computing,cloud computing,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Machine Learning (ML),machine learning (ml),skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Algorithms,algorithms,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Python,python,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,C++,c++,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,C#,c#,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Java,java,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Golang,golang,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Computer Science,computer science,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Computer Engineering,computer engineering,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Art,art,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Training,training,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Computer Hardware,computer hardware,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Research,research,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Employment Authorization,employment authorization,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Mergers and Acquisitions,mergers and acquisitions,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Artificial Intelligence,artificial intelligence,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Elasticsearch,elasticsearch,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Management,management,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Regulatory Compliance,regulatory compliance,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Law,law,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Screening,screening,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Technical Support,technical support,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Recruiting,recruiting,skills
dice_da302f9c-c2d1-44e0-8e0c-dd506bd72171,Finance,finance,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Operational Excellence,operational excellence,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Milling,milling,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Relationship Development,relationship development,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,FOCUS,focus,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Manufacturing,manufacturing,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Mentorship,mentorship,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Embedded Systems,embedded systems,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Business Transformation,business transformation,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Six Sigma,six sigma,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Management,management,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Data Collection,data collection,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Analytics,analytics,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Collaboration,collaboration,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Process Improvement,process improvement,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Decision-making,decision-making,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Lean Methodology,lean methodology,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Facilitation,facilitation,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Problem Solving,problem solving,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Conflict Resolution,conflict resolution,skills
dice_9059d60b-6b38-459f-a925-73b017081a69,Analytical Skill,analytical skill,skills
